id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
18274636,2018/08/20 1:31 PM MDT,2018-08-20,2018-08-20 19:31:00 UTC,Mountain Time (US & Canada),,449500,blakeweis,2018-11-09 01:30:04 UTC,2018-11-09 04:15:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18274636,https://static.inaturalist.org/photos/27917861/medium.jpg?1541726844,,"",,false,1,0,false,,"Division No. 6, CA-AB, CA",51.1254658813,-114.2684147951,261,obscured,,true,,,Variegated Fritillary,Euptoieta claudia,Variegated Fritillary,Insecta,68244
18339179,2017/06/07  16:10,2017-06-07,2017-06-07 21:10:00 UTC,Central Time (US & Canada),,754192,deannadodgson,2018-11-11 23:15:16 UTC,2019-01-12 01:01:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18339179,https://static.inaturalist.org/photos/28025204/medium.jpg?1541978115,,"","",false,1,0,false,,"Division No. 18, CA-MB, CA",50.4791155864,-97.4125412343,4,obscured,,true,,,Tawny Crescent,Phyciodes batesii,Tawny Crescent,Insecta,58577
18352918,2008/09/21  14:00,2008-09-21,2008-09-21 19:00:00 UTC,Central Time (US & Canada),,754192,deannadodgson,2018-11-12 16:03:27 UTC,2018-11-12 19:23:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18352918,https://static.inaturalist.org/photos/28048883/medium.jpg?1542038606,,"","",false,1,0,false,,"Division No. 1, CA-MB, CA",49.928422367,-96.1188610743,171,obscured,,true,,,Gray Comma,Polygonia progne,Gray Comma,Insecta,58580
18375957,2007/08/23 2:59 PM UTC,2007-08-23,,UTC,,160274,camerondeckert,2018-11-13 19:24:07 UTC,2018-11-22 00:51:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18375957,https://static.inaturalist.org/photos/28087193/medium.jpg?1542137016,,"",,false,3,0,false,,"Inuvik, NT X0E, Canada",68.3528768683,-133.7155535689,31,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18393358,2012/08/20 10:17 AM UTC,2012-08-20,,UTC,,160274,camerondeckert,2018-11-14 17:35:38 UTC,2018-11-22 17:35:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18393358,https://static.inaturalist.org/photos/28112930/medium.jpeg?1542216918,,"",,false,2,0,false,,"Yukon, YT, Canada",69.5730385367,-138.902501695,244,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18394591,2013/08/09 6:13 PM UTC,2013-08-09,,UTC,,160274,camerondeckert,2018-11-14 18:44:53 UTC,2018-11-23 17:12:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18394591,https://static.inaturalist.org/photos/28114845/medium.jpeg?1542221016,,"",Range extension,false,4,0,false,,"Yukon, YT, Canada",69.5735904172,-138.9039513468,122,,,false,,,Western White Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
18394606,2013/08/09 6:14 PM UTC,2013-08-09,,UTC,,160274,camerondeckert,2018-11-14 18:45:52 UTC,2018-11-22 17:37:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18394606,https://static.inaturalist.org/photos/28114881/medium.jpeg?1542221128,,"",,false,2,0,false,,"Yukon, YT, Canada",69.5728810374,-138.9027823962,244,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18394753,2008/08/01,2008-08-01,,UTC,,493752,yukonb,2018-11-14 18:56:54 UTC,2018-11-15 14:49:51 UTC,research,,https://www.inaturalist.org/observations/18394753,https://static.inaturalist.org/photos/28114976/medium.jpeg?1542221332,,"",,false,2,0,false,,"Yukon, YT, Canada",60.2963092364,-133.9400310843,480,,,false,,,Red-spotted Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
18399528,2016/06/27 7:30 PM EDT,2016-06-27,2016-06-27 23:30:00 UTC,Eastern Time (US & Canada),,19858,robvanepps,2018-11-14 23:32:58 UTC,2018-11-15 14:52:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18399528,https://static.inaturalist.org/photos/28122779/medium.jpeg?1542237976,,"","",false,2,0,false,,"Matanuska-Susitna, AK, USA",62.62663401,-150.2278104,,,,false,,,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
18399560,2016/07/02 4:21 PM EDT,2016-07-02,2016-07-02 20:21:00 UTC,Eastern Time (US & Canada),,19858,robvanepps,2018-11-14 23:35:19 UTC,2019-01-21 02:53:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18399560,https://static.inaturalist.org/photos/28122961/medium.jpeg?1542238487,,"Nome & viscinity, AK","",false,2,0,false,,"Nome, AK, USA",64.8118249376,-166.0436284902,3906,,,false,,,Common Ringlet,Coenonympha tullia,Common Ringlet,Insecta,59185
18399996,2013/08/27 1:32 PM AKDT,2013-08-27,2013-08-27 21:32:00 UTC,Alaska,,14812,gwark,2018-11-15 00:09:34 UTC,2018-11-15 14:52:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18399996,https://static.inaturalist.org/photos/28123793/medium.jpg?1542240460,,"Arthropods, Butterfly, Insecta, Lepidoptera, Nymphalis antiopa",,false,2,0,false,,"Central Neighborhoods, Sitka, AK",57.0539563329,-135.3270737098,1993,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18399997,2013/08/27 1:30 PM AKDT,2013-08-27,2013-08-27 21:30:00 UTC,Alaska,,14812,gwark,2018-11-15 00:09:35 UTC,2018-11-15 19:33:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18399997,https://static.inaturalist.org/photos/28123794/medium.jpg?1542240463,,"Arthropods, Butterfly, Insecta, Lepidoptera, Nymphalis antiopa",,false,1,0,false,,"Central Neighborhoods, Sitka, AK",57.0539563329,-135.3270737098,1993,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18405649,2006/05/18 12:07 PM PDT,2006-05-18,2006-05-18 19:07:00 UTC,Pacific Time (US & Canada),,459348,johndreynolds,2018-11-15 06:18:13 UTC,2018-12-16 09:09:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18405649,https://static.inaturalist.org/photos/28133198/medium.jpg?1542262631,,"2006, BC, Butterflies, CANADA, iNaturalist","",false,1,0,false,,"British Columbia, Canada",50.745722244,-126.4984941376,50,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
18406557,2013/09/07 4:45 PM AKDT,2013-09-07,2013-09-08 00:45:00 UTC,Alaska,,14812,gwark,2018-11-15 08:15:21 UTC,2018-11-15 19:32:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18406557,https://static.inaturalist.org/photos/28134686/medium.jpg?1542269218,,"Arthropods, Butterfly, Insecta, Lepidoptera, Nymphalis antiopa",,false,2,0,false,,"Central Neighborhoods, Sitka, AK",57.0539563329,-135.3270737098,1993,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18423160,2018-11-09 1:43:05 PM MST,2018-11-09,2018-11-09 20:43:05 UTC,Mountain Time (US & Canada),,31463,tonyblake,2018-11-16 04:35:38 UTC,2018-12-07 15:49:47 UTC,research,CC0,https://www.inaturalist.org/observations/18423160,https://static.inaturalist.org/photos/28163228/medium.jpeg?1542342949,,"",,false,1,0,false,2,"3413 52 Ave, Lacombe, AB T4L 0B9, Canada",52.46434021,-113.7059936523,,,,false,gps,gps,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
18430719,2018/08/04 10:36 AM UTC,2018-08-04,,UTC,,160274,camerondeckert,2018-11-16 17:36:54 UTC,2019-01-22 21:59:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18430719,https://static.inaturalist.org/photos/28175213/medium.jpg?1542389794,,"",Type specimen described from Qikiqtaruk.,false,1,0,false,,"Yukon, YT, Canada",69.5801,-138.889425,,,open,false,,,Erebia youngi herscheli,Erebia youngi herscheli,,Insecta,235844
18430917,2018/08/04 10:30 AM UTC,2018-08-04,,UTC,,160274,camerondeckert,2018-11-16 17:51:23 UTC,2019-01-22 21:59:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18430917,https://static.inaturalist.org/photos/28175860/medium.jpg?1542390671,,"",,false,1,0,false,,"Yukon, YT, Canada",69.5789933333,-138.88855,,,,false,,,Dingy Fritillary,Boloria improba,Dingy Fritillary,Insecta,215291
18431003,2018/08/04 10:43 AM UTC,2018-08-04,,UTC,,160274,camerondeckert,2018-11-16 17:54:45 UTC,2019-06-03 19:43:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18431003,https://static.inaturalist.org/photos/28176014/medium.jpg?1542390877,,"",,false,1,0,false,,"Yukon, YT, Canada",69.581515,-138.8909683333,,,,false,,,Arctic Fritillary,Boloria chariclea,Arctic Fritillary,Insecta,194027
18431999,2010/06/16 10:10 AM UTC,2010-06-16,,UTC,,264097,allan7,2018-11-16 18:37:05 UTC,2019-01-05 03:31:10 UTC,research,,https://www.inaturalist.org/observations/18431999,https://static.inaturalist.org/photos/28177007/medium.jpeg?1542392628,,"",,false,1,0,false,,"Thunder Bay District, ON, Canada",50.3265143687,-88.3569038198,488,,,false,,,Jutta Arctic,Oeneis jutta,Jutta Arctic,Insecta,198811
18432122,2018/06/07 5:38 PM UTC,2018-06-07,,UTC,,160274,camerondeckert,2018-11-16 18:44:49 UTC,2018-11-22 18:57:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18432122,https://static.inaturalist.org/photos/28177708/medium.jpg?1542393868,,"",,false,1,0,false,,"Inuvik, NT X0E, Canada",68.3524966667,-133.705425,,,,false,,,Green Comma,Polygonia faunus,Green Comma,Insecta,68262
18500627,2018-07-15 6:17:40 pm GMT-03:00,2018-07-15,2018-07-15 15:17:40 UTC,Baghdad,,1223975,graymatter,2018-11-19 19:27:32 UTC,2018-11-20 02:48:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18500627,https://static.inaturalist.org/photos/28296181/medium.jpeg?1542655657,,"",,false,2,0,false,2,"6064 184 St NW, Edmonton, AB T6M 1X7, Canada",53.4950826226,-113.6403274164,22504,,,false,gps,gps,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18501670,2011/06/23 3:19 PM HST,2011-06-23,2011-06-24 01:19:00 UTC,Hawaii,,160274,camerondeckert,2018-11-19 20:15:19 UTC,2018-11-23 17:11:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18501670,https://static.inaturalist.org/photos/28298416/medium.jpg?1542658477,,"",,false,4,0,false,,"Yukon, YT, Canada",60.1628934367,-127.4410151877,122,,,false,,,Western White Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
18512754,2018/07/07 11:40 AM AKDT,2018-07-07,2018-07-07 19:40:00 UTC,Alaska,,11804,pieceofmind,2018-11-20 05:52:41 UTC,2018-11-21 05:57:33 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/18512754,https://static.inaturalist.org/photos/28315959/medium.jpeg?1542691863,,"",,false,1,0,false,,"Near Point, Anchorage, AK 99516, USA",61.1552778,-149.65,3056,,,false,,,White-veined Arctic,Oeneis bore,White-veined Arctic,Insecta,226264
18548921,2007/09/26 12:39 PM PDT,2007-09-26,2007-09-26 19:39:00 UTC,Pacific Time (US & Canada),,459348,johndreynolds,2018-11-22 02:06:29 UTC,2018-11-22 02:35:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18548921,https://static.inaturalist.org/photos/28377042/medium.jpg?1542851361,,"2007, BC, Butterflies, CANADA, iNaturalist, Insect, Takla",Takla - Hudson Ck,false,1,0,false,,"Bulkley-Nechako, BC, Canada",55.4864391426,-125.9759974276,61,,,false,,,Compton Tortoiseshell,Nymphalis l-album,Compton Tortoiseshell,Insecta,198813
18548923,2007/09/26 12:37 PM PDT,2007-09-26,2007-09-26 19:37:00 UTC,Pacific Time (US & Canada),,459348,johndreynolds,2018-11-22 02:06:30 UTC,2018-11-22 02:30:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18548923,https://static.inaturalist.org/photos/28377059/medium.jpg?1542851380,,"2007, BC, Butterflies, CANADA, iNaturalist, Insect, Takla",Takla - Hudson Ck,false,2,0,false,,"Bulkley-Nechako, BC, Canada",55.4864500696,-125.9760107968,8,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18550882,2015/07/12 1:35 PM PDT,2015-07-12,2015-07-12 20:35:00 UTC,Pacific Time (US & Canada),,266047,zelicaon,2018-11-22 04:19:41 UTC,2018-11-24 04:16:24 UTC,research,,https://www.inaturalist.org/observations/18550882,https://static.inaturalist.org/photos/28380748/medium.jpg?1542860347,,"",,false,1,0,false,,"Devon, AB, Canada",53.3650090413,-113.7142177036,8,,,false,,,Great Spangled Fritillary,Speyeria cybele,Great Spangled Fritillary,Insecta,47980
18551355,2008/08/03 9:56 AM PDT,2008-08-03,2008-08-03 16:56:00 UTC,Pacific Time (US & Canada),,459348,johndreynolds,2018-11-22 04:51:06 UTC,2018-11-24 04:16:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18551355,https://static.inaturalist.org/photos/28381419/medium.jpg?1542861850,,"2008, BC, Butterflies, CANADA, iNaturalist, Insect, Yoho",Chancellor Peak campsite,false,1,0,false,,"Columbia-Shuswap, BC, Canada",51.2293060673,-116.5740694396,1953,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
18551363,2008/08/03 9:57 AM PDT,2008-08-03,2008-08-03 16:57:00 UTC,Pacific Time (US & Canada),,459348,johndreynolds,2018-11-22 04:51:13 UTC,2018-11-24 04:16:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18551363,https://static.inaturalist.org/photos/28381435/medium.jpg?1542861881,,"2008, BC, Butterflies, CANADA, iNaturalist, Insect, Yoho",Chancellor Peak campsite,false,1,0,false,,"Unnamed Road,, Field, BC V0A 1G0, Canada",51.2235558,-116.5705064,177,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
18551681,2008/08/07 9:57 AM PDT,2008-08-07,2008-08-07 16:57:00 UTC,Pacific Time (US & Canada),,459348,johndreynolds,2018-11-22 05:13:28 UTC,2018-11-22 07:31:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18551681,https://static.inaturalist.org/photos/28381973/medium.jpg?1542863430,,"BC, Butterflies, CANADA, iNaturalist, Insect","Invermere, Lillian Lake",false,1,0,false,,"East Kootenay, BC, Canada",50.5079648533,-116.0968905338,300,,,false,,,Pearl Crescent,Phyciodes tharos,Pearl Crescent,Insecta,52925
18571619,2018/07/23 11:05 AM CDT,2018-07-23,2018-07-23 16:05:00 UTC,Central Time (US & Canada),,188597,gonodactylus,2018-11-23 05:05:08 UTC,2018-11-30 01:27:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18571619,https://static.inaturalist.org/photos/28415694/medium.jpg?1542949466,,"",,false,2,0,false,,"Keewatin Region, NU, Canada",64.5271346737,-101.2552630278,15,,,false,,,Red-spotted Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
18605697,2018/07/30 11:45 AM EDT,2018-07-30,2018-07-30 15:45:00 UTC,Eastern Time (US & Canada),,293449,mws,2018-11-24 21:05:38 UTC,2018-11-29 22:07:57 UTC,research,,https://www.inaturalist.org/observations/18605697,https://static.inaturalist.org/photos/28473200/medium.jpeg?1543091121,,"",,false,4,0,false,,"Red Lake, ON P0V, Canada",51.0683046119,-93.816726328,122,,,false,,,Green Comma,Polygonia faunus,Green Comma,Insecta,68262
18667968,2011/08/11 3:43 PM HST,2011-08-11,2011-08-12 01:43:00 UTC,Hawaii,,160274,camerondeckert,2018-11-27 04:58:44 UTC,2018-11-27 06:42:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18667968,https://static.inaturalist.org/photos/28578163/medium.jpg?1543294653,,"","Looks like Mourning Cloak, tho welcome alternative suggestions.",false,1,0,false,,"Mount Waddington, CA-BC, CA",50.7179074496,-127.4887092908,61,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18682500,2005/05/11 9:16 AM HST,2005-05-11,2005-05-11 19:16:00 UTC,Hawaii,,160274,camerondeckert,2018-11-27 22:56:35 UTC,2018-12-16 09:08:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18682500,https://static.inaturalist.org/photos/28601271/medium.jpg?1543359346,,"",,false,2,0,false,,"Yukon, YT, Canada",60.161373953,-134.6841804385,61,,open,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
18684239,2010/05/22 10:10 AM HST,2010-05-22,2010-05-22 20:10:00 UTC,Hawaii,,160274,camerondeckert,2018-11-28 00:23:27 UTC,2018-11-28 03:56:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18684239,https://static.inaturalist.org/photos/28604368/medium.jpg?1543364573,,"",,false,2,0,false,,"Yukon, YT, Canada",60.9769217828,-135.1306605308,15,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18687423,Tue Jul 31 2018 03:54:01 GMT-0500 (CDT),2018-07-31,2018-07-31 08:54:01 UTC,Central Time (US & Canada),,1360573,ashley461,2018-11-28 03:09:49 UTC,2019-02-27 20:48:47 UTC,research,,https://www.inaturalist.org/observations/18687423,https://static.inaturalist.org/photos/28609860/medium.jpg?1543374591,,"",,false,2,0,false,3,"Last Mountain Valley No. 250, , SK, CA",51.2287303901,-104.9653216995,70591,,,false,,,Common Wood-Nymph,Cercyonis pegala,Common Wood-Nymph,Insecta,58606
18688690,2005/08/20 4:12 PM HST,2005-08-20,2005-08-21 02:12:00 UTC,Hawaii,,160274,camerondeckert,2018-11-28 04:40:20 UTC,2018-11-28 19:59:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18688690,https://static.inaturalist.org/photos/28612367/medium.jpeg?1543379968,,"",,false,2,0,false,,"Yukon, CA-YT-YT, CA",60.1951323085,-134.2745513667,15,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
18709961,2018/07/10 6:47 PM PDT,2018-07-10,2018-07-11 01:47:00 UTC,Pacific Time (US & Canada),,1916,jgatten,2018-11-29 06:24:35 UTC,2018-12-04 00:14:36 UTC,research,,https://www.inaturalist.org/observations/18709961,https://static.inaturalist.org/photos/28648256/medium.jpg?1543472507,,"",,false,1,0,false,,"Columbia-Shuswap, BC, Canada",51.4653543318,-117.1978597984,100,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
18733575,2012/06/14 10:27 AM EDT,2012-06-14,2012-06-14 14:27:00 UTC,Eastern Time (US & Canada),,533871,bkorol,2018-11-30 14:01:18 UTC,2018-11-30 18:44:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18733575,https://static.inaturalist.org/photos/28684666/medium.jpeg?1543586418,,"Lepidoptera, Squatchy, Musselwhite Area",                               ,false,1,0,false,,"Kenora District, ON, Canada",52.5325801001,-90.4151575842,200,,,false,,,Meadow Fritillary,Boloria bellona,Meadow Fritillary,Insecta,58564
18733708,2016/06/20 2:46 PM EDT,2016-06-20,2016-06-20 18:46:00 UTC,Eastern Time (US & Canada),,533871,bkorol,2018-11-30 14:14:03 UTC,2018-11-30 18:30:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18733708,https://static.inaturalist.org/photos/28684871/medium.jpeg?1543586974,,Lepidoptera,                               ,false,1,0,false,,"Kenora District, ON, Canada",50.7953874611,-94.4021249244,1000,,,false,,,Bog Fritillary,Boloria eunomia,Bog Fritillary,Insecta,215289
18734496,2012/06/14 10:28 AM EDT,2012-06-14,2012-06-14 14:28:00 UTC,Eastern Time (US & Canada),,533871,bkorol,2018-11-30 15:08:25 UTC,2018-11-30 18:19:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18734496,https://static.inaturalist.org/photos/28686181/medium.jpeg?1543590446,,"Lepidoptera, Squatchy, Musselwhite Area",                               ,false,2,0,false,,"Kenora District, ON, Canada",52.5327465054,-90.4148703431,200,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
18734540,2016/06/20 12:40 PM EDT,2016-06-20,2016-06-20 16:40:00 UTC,Eastern Time (US & Canada),,533871,bkorol,2018-11-30 15:10:39 UTC,2018-11-30 18:19:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18734540,https://static.inaturalist.org/photos/28686257/medium.jpeg?1543590605,,Lepidoptera,                               ,false,2,0,false,,"Kenora District, ON, Canada",50.7953910107,-94.4038244693,500,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
18857607,2010/07/02 12:05 PM PDT,2010-07-02,2010-07-02 19:05:00 UTC,Pacific Time (US & Canada),,459348,johndreynolds,2018-12-06 06:22:10 UTC,2018-12-07 01:55:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18857607,https://static.inaturalist.org/photos/28890994/medium.jpg?1544077286,,"2010, BC, Butterflies, CANADA, iNaturalist, Insect",                               ,false,1,0,false,,"Fraser-Fort George H, BC V0E, Canada",52.9333606,-119.3898153,175,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
18952284,2003/06/30 2:00 PM EDT,2003-06-30,2003-06-30 18:00:00 UTC,Eastern Time (US & Canada),,777160,stevendaniel,2018-12-11 02:49:17 UTC,2019-04-02 18:38:06 UTC,research,,https://www.inaturalist.org/observations/18952284,https://static.inaturalist.org/photos/29055693/medium.jpg?1544496531,,Frigga Fritillary,                               ,false,2,0,false,,"Jasper National Park, Jasper, CA-AB-FN, CA-AB, CA",52.533472461,-117.7441836314,87,obscured,,true,,manual,Frigga Fritillary,Boloria frigga,Frigga Fritillary,Insecta,215290
18967745,2003/06/29 5:43 PM EDT,2003-06-29,2003-06-29 21:43:00 UTC,Eastern Time (US & Canada),,777160,stevendaniel,2018-12-11 21:16:59 UTC,2018-12-12 02:14:16 UTC,research,,https://www.inaturalist.org/observations/18967745,https://static.inaturalist.org/photos/29079488/medium.jpg?1544562806,,Field Crescent,                               ,false,1,0,false,,"East Kootenay, CA-BC, CA",51.0411799053,-116.0818640097,110,obscured,,true,,manual,Field Crescent,Phyciodes pulchella,Field Crescent,Insecta,82069
19021420,2014-06-16 5:32:14 PM EDT,2014-06-16,2014-06-16 21:32:14 UTC,Eastern Time (US & Canada),,1093685,crazybirdy,2018-12-15 01:09:10 UTC,2018-12-15 07:14:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19021420,https://static.inaturalist.org/photos/29171363/medium.jpeg?1544836156,,"",,false,1,0,false,2,"Yellowhead County, AB T0E, Canada",53.2597225973,-117.830490768,67314,,,false,gps,gps,Satyr Comma,Polygonia satyrus,Satyr Comma,Insecta,56644
19027796,2015/08/10 3:21 PM EDT,2015-08-10,2015-08-10 19:21:00 UTC,Eastern Time (US & Canada),,578064,paulreevesphotography,2018-12-15 12:30:01 UTC,2018-12-15 18:31:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19027796,https://static.inaturalist.org/photos/29182572/medium.jpg?1544876884,,"",,false,2,0,false,,"Elk Island National Park, Fort Saskatchewan, AB, Canada",53.5963129107,-112.8357948371,305,,,false,,,Common Wood-Nymph,Cercyonis pegala,Common Wood-Nymph,Insecta,58606
19028859,2015/08/10 1:01 PM EDT,2015-08-10,2015-08-10 17:01:00 UTC,Eastern Time (US & Canada),,578064,paulreevesphotography,2018-12-15 14:11:15 UTC,2018-12-16 04:17:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19028859,https://static.inaturalist.org/photos/29184007/medium.jpg?1544882555,,"",,false,1,0,false,,"Elk Island National Park, Toronto, ON, Canada",53.5963311153,-112.8362079354,301,,,false,,,Great Spangled Fritillary,Speyeria cybele,Great Spangled Fritillary,Insecta,47980
19028896,2015/08/09 10:51 AM EDT,2015-08-09,2015-08-09 14:51:00 UTC,Eastern Time (US & Canada),,578064,paulreevesphotography,2018-12-15 14:14:18 UTC,2018-12-18 06:46:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19028896,https://static.inaturalist.org/photos/29184177/medium.jpg?1544883166,,"",,false,1,0,false,,"Elk Island National Park, Fort Saskatchewan, AB, Canada",53.5963229019,-112.8362897271,287,,,false,,,Great Spangled Fritillary,Speyeria cybele,Great Spangled Fritillary,Insecta,47980
19030262,2004/07/25 4:26 PM EDT,2004-07-25,2004-07-25 20:26:00 UTC,Eastern Time (US & Canada),,777160,stevendaniel,2018-12-15 16:04:24 UTC,2018-12-16 01:55:24 UTC,research,,https://www.inaturalist.org/observations/19030262,https://static.inaturalist.org/photos/29186403/medium.jpg?1544889811,,Hoary Comma,                               ,false,1,0,false,,"Quigley Ridge, Denali",63.536839,-150.974277,160,,,false,,,Hoary Comma,Polygonia gracilis,Hoary Comma,Insecta,50391
19030264,2003/07/22 1:34 PM EDT,2003-07-22,2003-07-22 17:34:00 UTC,Eastern Time (US & Canada),,777160,stevendaniel,2018-12-15 16:04:25 UTC,2019-05-09 16:50:52 UTC,research,,https://www.inaturalist.org/observations/19030264,https://static.inaturalist.org/photos/29186412/medium.jpg?1544889824,,Boloria alaskensis,maybe,false,2,0,false,,"Wickersham Dome, Denali",63.560294,-150.915526,1370,,,false,,manual,Alaskan Fritillary,Boloria alaskensis,Alaskan Fritillary,Insecta,215286
19030268,2001/07/22 2:56 PM EDT,2001-07-22,2001-07-22 18:56:00 UTC,Eastern Time (US & Canada),,777160,stevendaniel,2018-12-15 16:04:30 UTC,2018-12-18 15:27:28 UTC,research,,https://www.inaturalist.org/observations/19030268,https://static.inaturalist.org/photos/29186434/medium.jpg?1544889846,,Arctic Fritillary,                               ,false,1,0,false,,"Wickersham Dome, Denali",63.560294,-150.915526,1370,,,false,,manual,Arctic Fritillary,Boloria chariclea,Arctic Fritillary,Insecta,194027
19030518,2006/07/22 5:18 PM EDT,2006-07-22,2006-07-22 21:18:00 UTC,Eastern Time (US & Canada),,777160,stevendaniel,2018-12-15 16:13:57 UTC,2019-01-15 00:45:35 UTC,research,,https://www.inaturalist.org/observations/19030518,https://static.inaturalist.org/photos/29186675/medium.jpg?1544890397,,White Admiral,                               ,false,1,0,false,,"Kantishna, AK, USA",63.5361385955,-150.9739764679,122,,,false,,,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
19030647,2015/08/09 10:25 AM EDT,2015-08-09,2015-08-09 14:25:00 UTC,Eastern Time (US & Canada),,578064,paulreevesphotography,2018-12-15 16:22:18 UTC,2018-12-16 03:33:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19030647,https://static.inaturalist.org/photos/29186882/medium.jpg?1544890854,,"",,false,2,0,false,,"Elk Island National Park, Fort Saskatchewan, AB, Canada",53.5962311873,-112.8360359068,296,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
